name,address,phone,timeOpen,ratingAverage,priceRange,details
Akoma Cafe & Fusion,"38 Trương Quyền Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 300 94 41,Đang mở cửa: 07:30 SA - 10:00 CH,"5,0",35.000 ₫ - 150.000 ₫,"35.000 ₫ - 150.000 ₫, Cà phê, Kiểu Ý, Món kết hợp, Kiểu Bữa tối, Súp, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Xa Cafe,"100/7 Nguyễn Công Trứ P.Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 89 812 10 07,Đang đóng cửa:  Xem tất cả giờ,"4,5",28.000 ₫ - 65.000 ₫,"28.000 ₫ - 65.000 ₫, Kiểu Nhật, Cà phê, Bữa trưa, Bữa tối, Đồ uống"
5 Senses,"Nikko Hotel, Ground Floor Valet Parking Available, Thành phố Hồ Chí Minh Việt Nam",+84 28 6688 7888,Đang đóng cửa:  Xem tất cả giờ,"5,0","Kiểu Nhật, Quầy bar, Kiểu Á, Đương đại, Quán rượu, Phong cách ẩm thực Fusion Nhật Bản","Kiểu Nhật, Quầy bar, Kiểu Á, Đương đại, Quán rượu, Phong cách ẩm thực Fusion Nhật Bản, Bữa trưa, Bữa tối, Đặt chỗ, Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe, Chỉ chấp nhận tiền mặt, Chấp nhận thẻ tín dụng, Có thẻ quà tặng"
Casablanca Restolounge’n Bar,"54 Lê Thánh Tôn Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3636 4065,Đang mở cửa: 07:00 SA - 12:00 SA,"4,0",190.476 ₫ - 833.333 ₫,"190.476 ₫ - 833.333 ₫, Kiểu Ma rốc, Kiểu Trung Đông, Phù hợp với người ăn chay, Tùy chọn ăn chay"
Đu Đủ Xanh | Tiệm Chay . Vegetarian,"178A Hai Bà Trưng Street, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3824 3877,Đang đóng cửa:  Xem tất cả giờ,"5,0","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Bữa trưa, Bữa tối, Đồ uống, Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Đỗ xe có người coi, Có ghế ăn cho bé, Lối vào ra cho xe lăn, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ Discover, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Phong cách gia đình, Nhà hàng không hút thuốc, Có thẻ quà tặng"
Akataiyo,"74B Hai Ba Trung Str, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 99 711 18 11,,"4,0","Kiểu Nhật, Sushi, Kiểu Á","Kiểu Nhật, Sushi, Kiểu Á, Phù hợp với người ăn chay, Bữa trưa, Bữa tối"
Quán Chụyy,"6/33 Cách Mạng Tháng Tám P Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 93 279 47 83,Mở cửa sau 43 phút nữa:  Xem tất cả giờ,"5,0",5.000 ₫ - 68.000 ₫,"5.000 ₫ - 68.000 ₫, Kiểu Việt, Kiểu Bữa tối, Bữa sáng, Bữa trưa, Bữa tối"
Nhà hàng KAZAMA,"14B15 Thảo Điền Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3636 4635,Đang đóng cửa:  Xem tất cả giờ,"4,5",3 ₫ - 50 ₫,"3 ₫ - 50 ₫, Nhà hàng bít tết, Cà phê, Quầy rượu vang, Phong cách ẩm thực Fusion Nhật Bản, Bữa trưa, Bữa tối, Bữa nửa buổi"
Shadow Lounge,"244 Pasteur Street Ward Vo Thi Sau, District 3, Thành phố Hồ Chí Minh Việt Nam",+84 90 188 34 63,Mở cửa sau 43 phút nữa:  Xem tất cả giờ,"5,0",71.429 ₫ - 166.667 ₫,"71.429 ₫ - 166.667 ₫, Quầy bar, Cà phê, Quốc tế, Quán rượu, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
LOOP 1 - Cocktail Bar & Kitchen,"1st Floor, 39 Ly Tu Trong, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 79 452 7594,Đang đóng cửa:  Xem tất cả giờ,"5,0","Kiểu Ý, Quầy bar, Hải sản, Quán rượu, Quán bar phục vụ đồ ăn","Kiểu Ý, Quầy bar, Hải sản, Quán rượu, Quán bar phục vụ đồ ăn, Bữa tối, Đêm muộn, Đồ uống, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ Discover, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Nhạc sống, Quán bar có nhạc jazz"
Paul Bakery Vietnam,"65 Lê Lợi Trung tâm thương mại Sài Gòn, Lô 21, Tầng 2, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+(84)3821 8727,Đang đóng cửa:  Xem tất cả giờ,"3,5",35.000 ₫ - 350.000 ₫,"35.000 ₫ - 350.000 ₫, Kiểu Pháp, Cà phê, Kiểu Bữa tối, Kiểu Âu, Phù hợp với người ăn chay"
Nhà Hàng Gà Gán Hàn Quốc Chivago,"161 Nguyễn Thái Học Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3636 7952,Đang đóng cửa:  Xem tất cả giờ,"4,0",100.000 ₫ - 500.000 ₫,"100.000 ₫ - 500.000 ₫, Quầy bar, Kiểu Hàn Quốc, Cửa hàng thức ăn ngon, Quán rượu, Kiểu Việt, Tốt cho sức khỏe, Kiểu Á, Bữa trưa, Bữa tối"
Dim Tu Tac,"29B Trần Hưng Đạo Quận 5, Thành phố Hồ Chí Minh Việt Nam",+84 8 3836 2299,,"4,5",Kiểu Trung Quốc,"Kiểu Trung Quốc, Đặt chỗ"
Nhà Hàng Phổ Đình 5,"73 Hoàng Văn Thái Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 90 670 27 73,,"3,5","Kiểu Nhật, Đồ nướng, Kiểu Á","Kiểu Nhật, Đồ nướng, Kiểu Á, Bữa trưa, Bữa tối, Đặt chỗ, Chỗ ngồi, Phục vụ đồ uống có cồn, Dịch vụ bàn"
Cappuccino,"86 Bui Vien Street District 1, Thành phố Hồ Chí Minh Việt Nam",,,"3,5",Kiểu Ý,"Kiểu Ý, Phù hợp với người ăn chay, Bữa trưa, Bữa tối, Bữa sáng, Đêm muộn"
Kabin,"8-15 Ton Duc Thang Street, District 1 Renaissance Riverside Hotel Saigon, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 28 3822 0033,Đang đóng cửa:  Xem tất cả giờ,"5,0",380.952 ₫ - 2.380.952 ₫,"380.952 ₫ - 2.380.952 ₫, Kiểu Trung Quốc, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten"
Nhà hàng Chay Liên Hương,"149/31A Lê Thị Riêng Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 8 3925 0547,Đang đóng cửa:  Xem tất cả giờ,"4,5",Kiểu Việt,"Kiểu Việt, Phù hợp với người ăn chay, Bữa trưa, Bữa tối"
Quán Bia Lac Brewing Co,"172 Lý Tự Trọng Ben Thanh Ward, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 88 641 00 08,Đang đóng cửa:  Xem tất cả giờ,"4,0",50.000 ₫ - 250.000 ₫,"50.000 ₫ - 250.000 ₫, Kiểu Á, Bữa tối, Đêm muộn, Đồ uống"
Mimosa Restaurant,"207 Bùi Viện, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 6291 2125,,"3,5","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Bữa tối, Bữa sáng, Bữa trưa"
Nhà Hàng Nathalie's Thái,"S9 Hùng Vương 3, góc đường Bùi Bằng Đoàn, P. Phú Mỹ Hưng, Q.7, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 5410 0822,,"4,0","Kiểu Á, Kiểu Thái","Kiểu Á, Kiểu Thái, Phù hợp với người ăn chay, Tùy chọn ăn chay, Bữa tối, Bữa trưa"
Mãn Tự Vegan,"14/2 Tôn Thất Đạm phường Nguyễn Thái Binh, quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 97 279 43 54,,"5,0",Kiểu Việt,Kiểu Việt
Lẩu Lòng Bò Nhật Bản,"8/16 Lê Thánh Tôn- P.Bến Nghé- Q. 1, Thành phố Hồ Chí Minh Việt Nam",+84 8 3526 0122,Đang đóng cửa:  Xem tất cả giờ,"4,5",71.429 ₫ - 357.143 ₫,"71.429 ₫ - 357.143 ₫, Kiểu Nhật, Đồ nướng, Kiểu Á, Quán rượu, Tốt cho sức khỏe, Thức ăn đường phố, Bữa tối"
Quán Phở Cao Vân,"25 Mạc Đĩnh Chi, Quận 1, Thành phố Hồ Chí Minh Việt Nam",,,"4,0","Kiểu Việt, Kiểu Á","Kiểu Việt, Kiểu Á, Bữa sáng, Bữa nửa buổi, Bữa tối"
BROS BBQ,"47 Nguyễn Thị Diệu, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700902 Việt Nam",+84 28 3930 0999,Đang đóng cửa:  Xem tất cả giờ,"4,0",79.000 ₫ - 399.000 ₫,"79.000 ₫ - 399.000 ₫, Hải sản, Đồ nướng, Kiểu Hàn Quốc, Quán rượu, Nhà hàng bia, Thịt nướng, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống"
Quán cafe Tandem,"18/13A Nguyễn Thị Minh Khai Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 310 86 19,,"5,0",Cà phê,Cà phê
Phở Ngọc,"Hem 30, Hồ Hảo Hớn Cô Giang, Quân 1, Đối diện số 27, Thành phố Hồ Chí Minh Việt Nam",+84 120 459 5596,Đang mở cửa: 05:00 SA - 10:30 SA,"5,0",Bữa sáng,Bữa sáng
The Crab Shack,"54 Đông Du, Thành phố Hồ Chí Minh Việt Nam",+84 8 3930 9542,Đang đóng cửa:  Xem tất cả giờ,"4,5",119.048 ₫ - 1.190.476 ₫,"119.048 ₫ - 1.190.476 ₫, Kiểu Mỹ, Cajun & Creole, Hải sản, Kiểu Á, Kiểu Bữa tối, Bữa trưa, Bữa tối"
The Monkey Gallery DESSERT BAR,"91 Mạc Thị Bưởi, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 90 910 61 87,Đang đóng cửa:  Xem tất cả giờ,"5,0",119.048 ₫ - 357.143 ₫,"119.048 ₫ - 357.143 ₫, Cà phê, Kiểu Việt, Quầy rượu vang, Đêm muộn, Đồ uống"
Tau Ben Nghe Floating Restaurant,"Cang du Lich Bach Dang, Q.1, Tp, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3823 1475,,"3,5","Kiểu Á, Kiểu Việt, Hải sản","Kiểu Á, Kiểu Việt, Hải sản, Bữa tối, Đặt chỗ, Chỗ ngồi, Phục vụ đồ uống có cồn, Dịch vụ bàn"
Truly Viet,"24 Trương Định Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 1800 1277,Đang đóng cửa:  Xem tất cả giờ,"4,0","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Bữa trưa, Bữa tối"
Flying Pig Saigon,"97 Xuân Thủy Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 2253 6778,,"4,5",,
Nhà Hàng Nhật Bản Ginza Kuroson,"65 Lê Lợi, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 28 2253 0831,Đang đóng cửa:  Xem tất cả giờ,"4,0","Kiểu Nhật, Sushi, Kiểu Á","Kiểu Nhật, Sushi, Kiểu Á, Bữa trưa, Bữa tối, Đặt chỗ, Lối vào ra cho xe lăn, Dịch vụ bàn, Chỗ ngồi"
Quán Ăn Sushi Tony,"219 Nguyễn Công Trứ Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 255 36 33,Đang đóng cửa:  Xem tất cả giờ,"5,0",238.095 ₫ - 714.286 ₫,"238.095 ₫ - 714.286 ₫, Sushi, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống"
Tandoor,"39A-39B Ngô Đức Kế Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3930 4839,Đang đóng cửa:  Xem tất cả giờ,"4,0",166.667 ₫ - 595.238 ₫,"166.667 ₫ - 595.238 ₫, Kiểu Ấn Độ, Phù hợp với người ăn chay, Tùy chọn ăn chay, Thịt kiểu Hồi giáo, Tùy chọn đồ ăn không có gluten"
Gánh Đậu - Galaxy Nguyễn Văn Quá,"119B Nguyễn Văn Quá Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 6683 3331,Đang đóng cửa:  Xem tất cả giờ,"5,0","Bữa trưa, Bữa tối","Bữa trưa, Bữa tối"
Ẩm Thực Chay Thông Viên,"37B Cô Bắc Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 93 868 38 75,,"4,0","Tốt cho sức khỏe, Kiểu Việt","Tốt cho sức khỏe, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Bữa sáng, Bữa trưa, Bữa tối"
Swensens Icecream,"57 Nguyen Du Dist 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 8 3829 2010,,"4,5",,
Boho Cafe,"39/18 Nguyễn Trãi Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 950 39 50,Đang mở cửa: 08:00 SA - 6:00 CH,"5,0",47.619 ₫ - 95.238 ₫,"47.619 ₫ - 95.238 ₫, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa nửa buổi"
ĐẤT Restaurant,"14/7 Kỳ Đồng Phường 9, Quận 3, Thành phố Hồ Chí Minh 722922 Việt Nam",+84 91 394 33 55,Đang đóng cửa:  Xem tất cả giờ,"4,5",5 ₫ - 13 ₫,"5 ₫ - 13 ₫, Kiểu Á, Kiểu Việt, Tùy chọn ăn chay"
IL CORDA Charcoal Steakhouse,"11 Lê Thánh Tôn Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3823 4929,Đang đóng cửa:  Xem tất cả giờ,"4,0",1.190.476 ₫ - 3.571.429 ₫,"1.190.476 ₫ - 3.571.429 ₫, Nhà hàng bít tết, Bữa tối, Bữa trưa"
Bánh Canh Cua 14,"223A Trần Bình Trọng P. 3, Quận 5, Thành phố Hồ Chí Minh Việt Nam",+84 90 278 12 68,,"4,5",Kiểu Việt,Kiểu Việt
FIREWORKS Fresh Grill & Bar,"61 Nam Ky Khoi Nghia, Thành phố Hồ Chí Minh 700000 Việt Nam",+(84)028 9999 6268,Đang mở cửa: 07:00 SA - 12:00 SA,"4,5",600.000 ₫ - 1.000.000 ₫,"600.000 ₫ - 1.000.000 ₫, Quầy bar, Đồ nướng, Quán rượu, Bữa sáng, Bữa trưa, Bữa tối, Đồ uống"
Tam Hao Handpull Noodles,"66 Ngô Đức Kế Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3915 1595,Đang mở cửa: 08:00 SA - 11:00 CH,"3,5",47.619 ₫ - 119.048 ₫,"47.619 ₫ - 119.048 ₫, Kiểu Á, Kiểu Trung Quốc, Món kết hợp, Kiểu Việt, Phù hợp với người ăn chay"
Pho Hung - Hai Ba Trung,"SA5-1,KP. My Phuc, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 5412 3775,,"4,5",Kiểu Việt,Kiểu Việt
Scarab Saigon,"27A Nguyễn Trung Trực Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 91 517 98 87,,"4,5","Kiểu Nhật, Quầy bar, Quán rượu, Tốt cho sức khỏe","Kiểu Nhật, Quầy bar, Quán rượu, Tốt cho sức khỏe"
Le Financier Lounge,"Lối vào hướng ra đường Cây Điệp Entrance is facing Cay Diep street, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 337 330 165,Đang đóng cửa:  Xem tất cả giờ,"5,0",47.619 ₫ - 357.143 ₫,"47.619 ₫ - 357.143 ₫, Kiểu Việt, Kiểu Pháp, Nhà hàng bít tết, Hải sản, Kiểu Nga, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống"
Cocotte,"136/11 Lê Thánh Tôn Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 291 12 27,Đang đóng cửa:  Xem tất cả giờ,"4,5",8 ₫ - 15 ₫,"8 ₫ - 15 ₫, Kiểu Pháp, Quầy rượu vang, Kiểu Âu, Phù hợp với người ăn chay"
Lobby Lounge,"Tầng L, 18E Cộng Hòa Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3948 5050,,"5,0",60 ₫ - 370 ₫,"60 ₫ - 370 ₫, Kiểu Tây nam, Kiểu Á, Kiểu Việt"
Le Royal Saigon,"01 Đồng Khởi Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3823 1183,,"4,5","Kiểu Pháp, Kiểu Mỹ, Cà phê, Kiểu Việt, Kiểu Bữa tối","Kiểu Pháp, Kiểu Mỹ, Cà phê, Kiểu Việt, Kiểu Bữa tối, Đặt chỗ"
Bánh Mì 362,"103 Thảo Điền Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 7300 0362,Đang mở cửa: 06:00 SA - 9:00 CH,"4,5","Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi","Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Cửa hàng bán thức ăn mang về"
Gyoza Chikara Restaurant,"8A/H1 Thái Văn Lung Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 93 958 49 51,,"4,0",10 ₫ - 500 ₫,"10 ₫ - 500 ₫, Kiểu Nhật"
Kiyota Sushi Sake Restaurant,"53 Phạm Viết Chánh P. 19, Q. Bình Thạnh, Thành phố Hồ Chí Minh Việt Nam",+84 164 555 7803,Đang đóng cửa:  Xem tất cả giờ,"4,0","Sushi, Kiểu Nhật, Kiểu Á","Sushi, Kiểu Nhật, Kiểu Á, Bữa tối, Đặt chỗ, Chấp nhận thẻ tín dụng, Chỗ ngồi, Dịch vụ bàn"
Benaras Heights (Fiery Tandoor & Rooftop Bar),"15 Đ. Tôn Đức Thắng, Quận 1 21/F, Khách Sạn Renaissance Riverside Sài Gòn, Thành phố Hồ Chí Minh Việt Nam",+84 98 515 70 15,Đang đóng cửa:  Xem tất cả giờ,"5,0",357.143 ₫ - 2.380.952 ₫,"357.143 ₫ - 2.380.952 ₫, Kiểu Ấn Độ, Quầy bar, Đồ nướng, Kiểu Á, Thịt nướng, Quán rượu, Phù hợp với người ăn chay, Tùy chọn ăn chay"
Nhà hàng MK,"82 Nguyễn Du, Thành phố Hồ Chí Minh 760000 Việt Nam",+84 28 6292 1079,,"4,0",Kiểu Trung Quốc,Kiểu Trung Quốc
Gyu Shige Ngưu Phồn,"6A Trần Hưng Đạo Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3821 3027,Đang đóng cửa:  Xem tất cả giờ,"4,5",100.000 ₫ - 500.000 ₫,"100.000 ₫ - 500.000 ₫, Hải sản, Thịt nướng, Bữa trưa, Bữa tối, Đồ uống"
Atrium Lounge,"8-15 Ton Duc Thang Street, District 1 Renaissance Riverside Hotel Saigon, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3822 0033,Đang đóng cửa:  Xem tất cả giờ,"4,5",952.381 ₫ - 2.380.952 ₫,"952.381 ₫ - 2.380.952 ₫, Bữa trưa, Bữa nửa buổi, Đồ uống, Đặt chỗ, Chỗ ngồi, Lối vào ra cho xe lăn, Phục vụ đồ uống có cồn, Rượu và bia, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ Discover, Chấp nhận thẻ tín dụng, Nhạc sống, Phong cách gia đình, Nhà hàng không hút thuốc, Có thẻ quà tặng"
Bánh Cuốn Bà Hanh,"74 Lê Thị Riêng Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 96 368 87 46,Đang đóng cửa:  Xem tất cả giờ,"4,5",5 ₫ - 15 ₫,"5 ₫ - 15 ₫, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Shang Garden,"23 Nguyễn Khắc Viện Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 8 5411 1104,Đang đóng cửa:  Xem tất cả giờ,"4,5",Kiểu Trung Quốc,"Kiểu Trung Quốc, Bữa trưa, Bữa tối, Đặt chỗ"
Natrix Bar,"42 Nam Ky Khoi Nghia, D.1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 97 342 11 11,Đang đóng cửa:  Xem tất cả giờ,"5,0","Quầy bar, Quốc tế, Quán rượu, Quán bar phục vụ đồ ăn, Quán rượu đặc sản","Quầy bar, Quốc tế, Quán rượu, Quán bar phục vụ đồ ăn, Quán rượu đặc sản, Bữa tối, Đêm muộn, Đồ uống, Bãi đỗ xe tập trung miễn phí, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Nhạc sống"
A Bửu Sài Gòn,"17 Bùi Thị Xuân Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3925 7899,,"4,0","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Bữa tối, Đặt chỗ, Chỗ ngồi, Dịch vụ bàn"
Saigon Palace Restaurant,"8 Dong Khoi Street The Grand Hotel, District 1, Thành phố Hồ Chí Minh Việt Nam",+84 8 3915 5555,,"4,5","Kiểu Việt, Kiểu Trung Quốc","Kiểu Việt, Kiểu Trung Quốc, Đặt chỗ"
BỜM,"24 Nguyen Thi Nghia Ben Thanh Ward, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 8 2399 9980,Đang đóng cửa:  Xem tất cả giờ,"4,5",238.095 ₫ - 1.666.667 ₫,"238.095 ₫ - 1.666.667 ₫, Kiểu Á, Món kết hợp, Kiểu Việt, Bữa tối, Đêm muộn, Đồ uống"
Mì Buichi,"106 Nguyễn Trãi Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 8 3925 3539,,"4,5",Kiểu Nhật,Kiểu Nhật
