id,name,phone,timeOpen,ratingAverage,details,Address,Longitude,Latitude
80,Ashima Mushroom Hotpot - Thảo Điền,+84 28 3620 4723,,4.5,"Kiểu Nhật, Kiểu Á, Bữa trưa, Bữa tối, Đồ uống","66 Ngô Đức Kế Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.704285,10.772439
81,Ashoka,+84 28 3823 1372,Đang mở cửa: 11:00 SA - 2:00 CH5:00 CH - 10:00 CH,3.5,"Kiểu Ấn Độ, Phù hợp với người ăn chay, Tùy chọn ăn chay, Thịt kiểu Hồi giáo","SA5-1,KP. My Phuc, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7090483,10.7235617
82,Atrium Cafe,+84 8 3823 3333,,4.5,"Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Chỗ ngồi, Đặt chỗ, Phục vụ đồ uống có cồn","27A Nguyễn Trung Trực Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6984623,10.7743336
83,Atrium Lounge,+84 28 3822 0033,Đang mở cửa: 11:00 SA - 10:00 CH,4.5,"Bữa trưa, Bữa nửa buổi, Đồ uống, Đặt chỗ, Chỗ ngồi, Lối vào ra cho xe lăn, Phục vụ đồ uống có cồn, Rượu và bia, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ Disco","Tầng L, 18E Cộng Hòa Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6548976,10.80175
84,Au Lac do Brazil,+84 28 3820 7157,Đang mở cửa: 11:00 SA - 2:00 CH5:00 CH - 10:00 CH,4.0,"Nhà hàng bít tết, Kiểu Brazil, Kiểu La tinh, Đồ nướng, Bữa tối, Bữa trưa, Chỗ ngồi, Có bãi đỗ xe, Phục vụ đồ uống có cồn, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Wifi miễn phí, Đặt chỗ, Quầy bar đầy đủ","01 Đồng Khởi Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.703465,10.7760445
85,Au Pagolac,+84 28 3836 6543,Đang mở cửa: 10:00 SA - 10:00 CH,4.5,"Món kết hợp, Kiểu Việt, Đồ nướng, Kiểu Á, Bữa tối, Đồ uống, Bữa trưa","8A/H1 Thái Văn Lung Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7046829,10.7799359
86,Aviation - Cocktail Chamber,+(84)377004054,Đang mở cửa: 6:00 CH - 02:00 SA,5.0,"Quầy bar, Đồ ăn nhanh, Quán rượu, Đêm muộn, Đồ uống, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Có ghế ăn cho bé, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng","53 Phạm Viết Chánh P. 19, Q. Bình Thạnh, Thành phố Hồ Chí Minh Việt Nam",106.6960144,10.7494288
87,B&B Boss Coffee & Food,+84 96 807 59 43,Đang mở cửa: 08:00 SA - 10:00 CH,5.0,"Cà phê, Bữa sáng, Bữa trưa, Bữa tối","82 Nguyễn Du, Thành phố Hồ Chí Minh 760000 Việt Nam",106.7012932,10.7813326
88,B.O.C Homemade BBQ,+84 90 984 78 45,Đang mở cửa: 5:30 CH - 11:00 CH,4.5,"Đồ nướng, Thịt nướng, Quầy bar, Kiểu Âu, Bữa tối, Đặt chỗ, Chỗ ngồi, Lối vào ra cho xe lăn, Phục vụ đồ uống có cồn, Cửa hàng bán thức ăn mang về, Ngồi ngoài trời, Dịch vụ bàn, Nhạc sống","6A Trần Hưng Đạo Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6960532,10.7691678
89,B3 Beer,+84 96 984 49 79,,5.0,Kiểu Việt,"8-15 Ton Duc Thang Street, District 1 Renaissance Riverside Hotel Saigon, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7062995,10.7744649
90,B3 Steakhouse & Craft Beer,+84 166 519 9846,Đang mở cửa: 3:00 CH - 11:00 CH,4.5,"Nhà hàng bít tết, Kiểu Âu, Tùy chọn đồ ăn không có gluten","74 Lê Thị Riêng Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6914673,10.7714636
91,B3 Wine Bar & Grill,+84 98 946 86 43,Đang mở cửa: 4:00 CH - 11:00 CH,5.0,"Kiểu Pháp, Nhà hàng bít tết, Kiểu Âu, Quầy rượu vang, Bữa tối","23 Nguyễn Khắc Viện Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7201517,10.7291888
92,Ba Con Cuu Cao Thang,+(84)38341119,,4.0,"Kiểu Trung Quốc, Kiểu Á","17 Bùi Thị Xuân Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6905773,10.7720269
93,BA GÁC nướng & bia,+84 1900 6268,Đang mở cửa: 4:00 CH - 12:00 SA,4.5,"Nhà hàng bán bia, Cửa hàng thức ăn ngon, Kiểu Bữa tối, Bữa tối","8 Dong Khoi Street The Grand Hotel, District 1, Thành phố Hồ Chí Minh Việt Nam",106.7053451,10.7742233
94,Bà Nem -N.E.Food,+84 28 2251 4888,Đang mở cửa: 11:00 SA - 11:00 CH,5.0,"Cà phê, Hải sản, Kiểu Việt, Bữa trưa, Bữa tối","24 Nguyen Thi Nghia Ben Thanh Ward, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6936003,10.7706322
95,Baba's Kitchen,+84 28 3744 6897,,4.5,"Kiểu Ấn Độ, Kiểu Á, Tùy chọn ăn chay","106 Nguyễn Trãi Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh Việt Nam",106.6910897,10.7699834
96,Baby Spoon,+84 93 881 24 86,Đang mở cửa: 11:00 SA - 10:00 CH,4.0,"Kiểu Á, Kiểu Nhật, Bữa trưa, Bữa tối, Chỗ ngồi, Phục vụ đồ uống có cồn, Cửa hàng bán thức ăn mang về, Đặt chỗ, Dịch vụ bàn","84 Đ. Nguyễn Du, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam",106.699251,10.7784346
97,Babylon Bar,+84 122 954 3131,Đang mở cửa: 3:30 CH - 02:00 SA,5.0,"Bữa tối, Đặt chỗ","14 Tôn Đản Phường 13, Quận 4, Thành phố Hồ Chí Minh 700000 Việt Nam",106.707818,10.7619779
98,Back In Time Cafe,+84 8 3855 4697,,4.5,Kiểu Việt,"373/13 Phạm Ngũ Lão, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6896617,10.7668504
99,Bagel Brothers,+(84)07 6361 0211,,5.0,"Kiểu Mỹ, Cà phê, Kiểu Úc","228, Pham Thai Buong, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7294694,10.7316043
100,Baikohken Ramen,+84 8 3821 1565,,4.0,Kiểu Nhật,"280 Phố Pasteur Phường 8, Quận 3, Thành phố Hồ Chí Minh Việt Nam",106.6892593,10.7867054
101,Baltic Cafe & Restaurant,+84 28 3930 3535,,5.0,"Kiểu Việt, Kiểu Nga","55A Dang Dung, Phuong Tan Dinh, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6900779,10.7924641
102,Baly Beer House,+84 96 216 28 11,Đang mở cửa: 10:00 SA - 11:45 CH,5.0,"Kiểu Pháp, Nhà hàng bán bia, Hải sản, Quán rượu, Kiểu Việt, Miền Bắc nước Ý, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống","102/26 Cống Quỳnh, phường Phạm Ngũ Lão , Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6911588,10.7648751
103,Bamboo Chic,+84 28 6263 6688,Đang mở cửa: 11:30 SA - 2:00 CH6:00 CH - 12:00 SA,4.5,"Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten","6B Lê Quý Đôn P. 6, Quận 3, Thành phố Hồ Chí Minh Việt Nam",106.6911428,10.780981
104,Banana Leaf Saigon,+84 90 865 54 26,Đang mở cửa: 07:00 SA - 11:00 CH,4.0,"Kiểu Ấn Độ, Kiểu Việt, Kiểu Malaysia, Phù hợp với người ăn chay, Tùy chọn ăn chay, Thịt kiểu Hồi giáo","178/4b Pasteur Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.698809,10.778522
105,Banana Mama Rooftop & Kitchen,+84 93 408 47 54,Đang mở cửa: 12:00 SA - 02:00 SA4:00 CH - 02:00 SA,5.0,"Quán bar phục vụ đồ ăn, Bữa tối, Đêm muộn, Đồ uống, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Wifi miễn phí, Dịch vụ bàn, Rượu và bia","Tầng 4, 02 Hải Triều Bitexco Foodcourt, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7045755,10.7718037
106,Bandido Saigon - Tacos & Tequila,+84 868 885 600,Đang mở cửa: 11:30 SA - 3:00 CH5:30 CH - 11:00 CH,4.5,"Kiểu Mexico, Kiểu Tây Ban Nha, Bữa trưa, Bữa tối","02 Đường số 39 Từ Lâm Văn Bền, Bình Thuận, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",106.713951,10.7487329
107,Bangkok Kitchen,+84 94 145 55 65,Đang mở cửa: 12:00 SA - 11:59 CH,4.5,"Kiểu Thái, Kiểu Á, Phù hợp với người ăn chay","15 Nguyễn Thiệp Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.70329,10.7752041
108,Bánh Canh Cua,Chưa xác thực,,4.5,"Kiểu Việt, Kiểu Á, Súp, Bữa trưa, Bữa tối, Cửa hàng bán thức ăn mang về, Chỗ ngồi, Dịch vụ bàn","45A Quốc Hương, Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 713000 Việt Nam",106.731482,10.8043523
109,Bánh Canh Cua 14,+84 90 278 12 68,,4.5,Kiểu Việt,"103 Ngô Quyền, Ward 11, Quận 5, Thành phố Hồ Chí Minh Việt Nam",106.66632,10.754447
110,Bánh Canh Cua 68,+84 96 603 60 66,Đang mở cửa: 06:30 SA - 9:30 CH,5.0,"Bữa sáng, Bữa trưa, Bữa tối","133 125, Ly Tu Trong Street, Ben Thanh Ward, Thành phố Hồ Chí Minh 700000 Việt Nam",106.696974,10.7736514
111,"Banh Canh Cua, Goi Cuon Cha Gio",Chưa xác thực,,4.5,Món kết hợp,"85/7 Phạm Viết Chánh Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7117428,10.7902365
112,Bánh canh Ghẹ Ba Sạch,+84 90 743 35 55,,4.5,"Hải sản, Kiểu Việt","3 Hồ Biểu Chánh, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6760733,10.7904661
113,Bánh Canh Ghẹ Muối Ớt Xanh,+84 91 650 19 10,,4.5,Kiểu Bữa tối,"48 Pham Viet Chanh, Ward 19,, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6828957,10.7662557
114,Bánh Cuốn Bà Hanh,+84 96 368 87 46,Đang mở cửa: 10:30 SA - 9:30 CH,4.5,"Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống","99 Nguyễn Huệ. Q.1 Toà nhà Sài Gòn Building, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7038615,10.7733531
115,Bánh Cuốn Hải Nam,+84 28 3839 3394,,4.0,"Kiểu Á, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Cửa hàng bán thức ăn mang về, Chỗ ngồi","35 Xuan Thuy, Thao Dien, District 2 3rd Floor, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7306166,10.8033676
116,Banh Cuon Tay Ho,+84 8 3820 0584,,4.0,"Kiểu Á, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Cửa hàng bán thức ăn mang về, Chỗ ngồi, Dịch vụ bàn","42 Lý Tự Trọng Tầng 1, Unit 4, Thành phố Hồ Chí Minh 70000 Việt Nam",106.700107,10.7771971
117,Bánh Cuốn Thiên Hương,+84 28 3832 3396,,4.0,Kiểu Việt,"1 Dong Khoi, District 1 Hotel Majestic Saigon, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7061879,10.7727782
118,Banh da cua Di Ly,+84 8 3829 8249,Đang mở cửa: 08:00 SA - 10:00 CH,4.5,"Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay","127 Dinh Tien Hoang, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6951874,10.7997854
119,Bánh Hỏi Ram Tôm,+84 89 889 81 10,,5.0,Kiểu Việt,"42 Lý Tự Trọng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.700107,10.7771971
120,Bánh Khọt Cô Ba Vũng Tàu,38323312,,4.5,"Kiểu Việt, Kiểu Á, Tùy chọn ăn chay, Phù hợp với người ăn chay, Bữa trưa, Bữa tối, Bữa nửa buổi, Bữa sáng","151 Dong Khoi, Thành phố Hồ Chí Minh Việt Nam",106.7034992,10.7759383
121,Bánh Mì 24,+84 93 332 61 09,,5.0,"Kiểu Pháp, Kiểu Việt, Cửa hàng bán thức ăn mang về","357-359 Hoàng Sa, P. Tân Định, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6862077,10.7939065
122,Banh Mi 362,+84 28 7300 0362,Đang mở cửa: 06:00 SA - 9:00 CH,4.5,"Đồ ăn nhanh, Kiểu Á, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi","343 Nguyen Trai Street, Thành phố Hồ Chí Minh Việt Nam",106.6860122,10.7612944
123,Bánh Mì 362,+84 28 7300 0362,Đang mở cửa: 07:00 SA - 9:00 CH,4.0,"Kiểu Việt, Kiểu Á, Phù hợp với người ăn chay, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống","27/10 Nguyễn Bỉnh Khiêm Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7031589,10.7887812
124,Banh Mi 37 Nguyen Trai,Chưa xác thực,Đang mở cửa: 4:00 CH - 8:00 CH,4.5,"Đồ ăn nhanh, Kiểu Việt, Kiểu Á, Bữa tối, Cửa hàng bán thức ăn mang về","154/1 Trần Quang Khải, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6906704,10.7919488
125,Bánh Mì Ba Lắc,Chưa xác thực,,4.0,Món kết hợp,"188 Nam Ky Nghia P.6, Q.3, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6926325,10.7820915
126,Bánh Mì Bảy Hổ,Chưa xác thực,,5.0,Kiểu Việt,"54 Trương Định Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6958591,10.7725695
127,Bánh Mì Chim Chạy,+84 90 184 55 45,Đóng cửa sau 43 phút nữa:  Xem tất cả giờ,4.5,"Kiểu Á, Kiểu Việt, Thức ăn đường phố, Bữa sáng, Bữa trưa, Bữa tối","137 Cống Quỳnh Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6894706,10.7661304
128,Banh mi Grandma Lu,+84 865243246,Đang mở cửa: 06:00 SA - 10:00 CH,5.0,"Bữa sáng, Bữa trưa, Bữa tối","3 Lê Quý Đôn, P.7, Q.3, Thành phố Hồ Chí Minh Việt Nam",106.6960144,10.7494288
129,Banh Mi Hoa Ma,+84 8 3839 6582,Đang đóng cửa:  Xem tất cả giờ,4.5,"Kiểu Á, Kiểu Việt, Bữa sáng, Bữa nửa buổi, Cửa hàng bán thức ăn mang về, Ngồi ngoài trời, Chỗ ngồi, Dịch vụ bàn","14A5 Thảo Điền Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7388608,10.8047556
130,Bánh Mì Hồng Hoa,+84 90 881 15 92,,4.5,"Đồ ăn nhanh, Kiểu Á, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa nửa buổi, Cửa hàng bán thức ăn mang về","20B Trần Cao Vân Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.697273,10.784349
131,Banh Mi Huynh Hoa,+84 89 846 42 99,Đang mở cửa: 06:00 SA - 9:15 CH,4.5,"Đồ ăn nhanh, Kiểu Á, Kiểu Việt, Bữa trưa, Bữa tối, Đêm muộn, Cửa hàng bán thức ăn mang về","386/12 Lê Văn Sỹ Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6775363,10.7884826
132,Bánh Mì Má Hải,+84 93 886 87 75,,5.0,"Cửa hàng thức ăn ngon, Kiểu Việt, Thức ăn đường phố","42 Lý Tự Trọng, phường Bến Nghé, quận 1, Thành phố Hồ Chí Minh Việt Nam",106.700107,10.7771971
133,Bánh Mì Má Hải - Quận 10,+84 98 105 15 10,Đang mở cửa: 06:00 SA - 8:00 CH,5.0,"Đồ ăn nhanh, Cửa hàng thức ăn ngon, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối","35 Dong Du Street, Thành phố Hồ Chí Minh Việt Nam",106.7047286,10.6952565
134,Bánh Mì Ngon Mỗi Ngày,+84 90 288 86 49,,4.0,Món kết hợp,"88 86, Nguyen Tri Phuong Street Ward 7, District 5, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6700508,10.7530512
135,Bánh Mì Nguyễn,+84 94 535 36 66,Đang mở cửa: 07:00 SA - 10:00 CH,5.0,"Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối","133 Đường 18 Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7196746,10.8217817
136,Bánh mì PAT,+84 122 707 2089,Đang mở cửa: 08:00 SA - 11:00 CH,4.5,"Cà phê, Bữa sáng, Bữa trưa, Bữa tối, Giao hàng, Cửa hàng bán thức ăn mang về, Có bãi đỗ xe, Lối vào ra cho xe lăn, Chỉ chấp nhận tiền mặt","5 25, Nguyen Binh Khiem, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7009684,10.7905304
137,Banh Mi Tuoi,+84 8 3822 2498,,4.5,"Kiểu Việt, Bữa nửa buổi","19 Trần Ngọc Diện Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7394281,10.8045285
138,Bánh mì Uptown District,+84 93 400 54 65,Đóng cửa sau 17 phút nữa:  Xem tất cả giờ,5.0,"Kiểu Á, Cửa hàng thức ăn ngon, Kiểu Việt, Phù hợp với người ăn chay","65 Le Loi Street Ben Nghe Ward, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.700798,10.7732879
139,Bánh Năm,+84 28 6682 3178,,4.5,Kiểu Việt,"D01-09 Hoang Anh Gia Lai 3 Nguyen Huu Tho, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7007087,10.7200964
140,Bánh Ướt Ban Mê,+84 90 874 07 60,Đang mở cửa: 09:00 SA - 10:00 CH,4.5,"Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối","Số 39, Đường 38 Khu Phố 1, Phường Bình An, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7535504,10.7912605
141,Bánh Xèo 46A,(08) 824 1110,,4.0,"Thức ăn đường phố, Kiểu Việt, Phù hợp với người ăn chay, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn","65 Lê Lợi, Quận 01 Phường Bến Nghé, Thành phố Hồ Chí Minh 70000 Việt Nam",106.700798,10.7732879
142,Bánh Xèo Ăn Là Ghiền,+84 93 341 88 44,Đang mở cửa: 10:00 SA - 10:00 CH,4.0,"Kiểu Việt, Phù hợp với người ăn chay, Bữa trưa, Bữa tối","Lầu 4, 13/1 Lê Thánh Tôn Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7057169,10.7821147
143,Bánh Xèo Em Ơi!,+84 98 561 71 55,Đang mở cửa: 09:00 SA - 11:00 CH,4.5,"Kiểu Việt, Bữa trưa, Bữa sáng, Bữa tối, Bữa nửa buổi, Đêm muộn","180, Nam Kì Khởi Nghĩa, Phường 6, Quận 3, TPHCM 180, Nam Kì Khởi Nghĩa, Phường 6, Quận 3, TPHCM, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6942337,10.7805625
144,Bánh Xèo Mười Xiềm,+84 8 3925 3027,Đang mở cửa: 09:00 SA - 11:30 CH,3.5,"Kiểu Việt, Phù hợp với người ăn chay, Bữa trưa, Bữa tối","19 Công trường Lam Sơn Khách sạn Caravelle, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7036128,10.7762617
145,Bánh Xèo Nhật Bản,+84 90 476 31 63,Đang mở cửa: 10:00 SA - 2:00 CH4:30 CH - 11:00 CH,4.0,"Kiểu Nhật, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống","Chung cư Nam Phúc 80 đường C, khu căn hộ Nam Phúc-Le Jardin, phường Tân Phú, quận 7 Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7295087,10.7206345
146,Bánh Xèo Nhật Okonomiyaki Miyakoya,+84 28 3620 0177,,5.0,Món kết hợp,"94 Xuân Thủy Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7349815,10.8036687
147,Bao Bei Chinese Restaurant,+84 90 136 33 88,Đang mở cửa: 11:00 SA - 2:00 CH5:00 CH - 10:00 CH,4.5,"Kiểu Trung Quốc, Kiểu Á, Bữa trưa, Bữa tối, Bữa sáng, Bữa nửa buổi","25 Thủ Khoa Huân Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6972097,10.7735472
148,Baoz Dimsum,+84 8 3923 1480,Đang mở cửa: 06:30 SA - 2:00 CH4:00 CH - 11:00 CH,3.5,"Kiểu Trung Quốc, Kiểu Á, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi","281 Phan Xích Long, Phường 2, Quận Phú Nhuận, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6846869,10.7999697
149,Baozi,+84 90 623 55 39,,4.0,"Kiểu Á, Bữa trưa, Bữa tối, Bữa nửa buổi, Đặt chỗ, Chỗ ngồi, Dịch vụ bàn, Cửa hàng bán thức ăn mang về, Phục vụ đồ uống có cồn","129 Nguyễn Huệ, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7028181,10.7744727
150,Bar 5 Saigon,+84 90 380 16 76,Đang mở cửa: 2:00 CH - 12:00 SA,4.0,"Kiểu Việt, Kiểu Mỹ, Kiểu Đức, Bữa tối, Đêm muộn","158 Bui Vien, Thành phố Hồ Chí Minh District 1 Việt Nam",106.692281,10.76678
151,Bar Son,+84 55 922 7766,Đang mở cửa: 07:00 SA - 12:00 SA,5.0,"Món kết hợp, Quầy rượu vang, Quán bar phục vụ đồ ăn, Quầy bar, Quán rượu, Nhà hàng bia, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống","18 Đường 41 Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh Việt Nam",106.729679,10.8046779
